id,vio,unp,hddm_v_global,hddm_v_local,bot_detection,fullscreenenter,fullscreenexit,noise,interrupted,getup,global_local,"case_when(noise == 0 ~ 1, noise == 1 ~ 0, TRUE ~ noise)"
30,-0.8252876668661862,-0.3391310542487972,2.89610977,2.79315296,0.8999999761581421,1,0,1,0,0,0.10295680999999979,1
32,0.13090955021212852,-0.7924348055158321,2.0723396666666667,2.17173245,1,1,0,0,0,0,-0.09939278333333323,0
35,1.0871067672904435,-0.04279271960608941,2.26474777,2.5441279656666667,0.8999999761581421,1,0,0,0,0,-0.2793801956666666,0
36,-0.9002820347859082,-0.6813103956098477,2.4252560633333333,1.833658217,1,1,0,0,0,0,0.5915978463333333,0
38,-0.9002820347859082,-0.5263573916449613,2.858989333333333,2.9319453833333333,1,1,0,0,0,0,-0.07295605000000016,0
40,0.13090955021212852,0.6585922625437071,2.625726909,3.0690676233333334,1,1,0,1,0,0,-0.44334071433333344,1
42,1.0215152345134786,1.7133612227474224,1.8038988063333337,2.1932813866666665,0.8999999761581421,1,0,1,0,0,-0.38938258033333284,1
44,-0.97527640270563,-0.1452074160972706,3.527926863333333,2.9634900666666666,1,1,0,0,0,0,0.5644367966666666,0
45,0.5621461918523906,-0.34501991029036616,0.998148022,0.8188208123333334,0.8999999761581421,1,0,0,0,0,0.1793272096666666,0
47,0.262168720173503,0.6662424660398558,1.185539893,1.4019761223333334,1,1,0,1,0,0,-0.21643622933333329,1
48,-0.8252876668661862,-0.3083364372579269,-0.6949109611566666,-0.9121096973666668,1,1,0,0,1,0,0.2171987362100002,0
50,1.4246194751329142,0.7327220587534043,1.1345342283333333,1.5579872466666669,1,1,0,1,0,0,-0.4234530183333336,1
51,1.0215152345134786,1.1898581175136294,-0.08178940591463334,0.12326665316286668,1,1,0,0,0,0,-0.20505605907750002,0
52,-0.2721946904073069,-0.36284302150213493,1.6297935566666666,1.4463198163333333,1,1,0,0,0,0,0.1834737403333333,0
53,0.8058588614896254,-0.3988144827489653,2.88976737,2.2039340133333334,1,1,0,1,0,0,0.6858333566666666,1
57,1.4714814420318096,0.5268123205227804,0.33264181649433333,0.23610051227,1,1,0,0,0,0,0.09654130422433332,0
58,-0.450315827267577,-0.7172532431073306,1.3876244133333333,1.489750531,0.8999999761581421,1,0,0,1,0,-0.1021261176666668,0
59,1.8183208806095927,0.4015929302501826,2.30073506,2.25183958,1,1,0,2,1,0,0.0488954800000001,2
61,-0.3471890583270288,-0.6565127352183417,1.885664139666667,2.09312744,1,1,0,1,0,0,-0.20746330033333304,1
62,-0.8252876668661862,-0.8470819238772722,1.6348333066666667,1.2679273953333334,1,1,1,0,0,0,0.3669059113333333,0
63,-0.2721946904073069,0.1386344575065279,2.75471323,0.47403233495,1,1,0,2,0,0,2.28068089505,2
65,1.668332144770149,0.26220060088234126,1.8860912603333333,1.897700583,1,1,0,2,0,0,-0.0116093226666667,2
69,-0.5253101951872988,-0.4746377378346239,-0.06769776630733333,0.27776274334966666,1,1,0,1,0,0,-0.345460509657,1
70,-0.6752989310267425,-0.24585840400381945,1.932111328333333,1.8570920573333336,1,1,0,0,0,0,0.0750192709999995,0
71,-0.2909242562853762,-0.9712858707203724,1.8287409556666667,1.5638328963333334,1,1,0,0,0,0,0.2649080593333333,0
72,0.08404758331323303,0.6439103864687978,2.7766624233333332,2.7118472133333333,1,1,0,0,0,0,0.0648152099999999,0
73,-0.24406228938648072,0.26835649639871073,2.2216075033333333,2.09131007,0.8999999761581421,1,0,0,0,0,0.13029743333333332,0
74,-0.9002820347859082,-0.6466184999072424,3.4548349933333333,3.6502519866666665,1,1,0,0,0,0,-0.19541699333333318,0
76,0.02778278127158057,-0.3783867152795527,2.06587989,2.5116992333333332,1,1,0,0,0,0,-0.44581934333333306,0
77,0.8433940976532085,0.15737505113979222,1.664832139,1.717104961,1,1,0,0,0,0,-0.05227282199999994,0
79,0.430887021891016,0.298648461449729,0.7187791846166667,-0.01060689360477,0.8999999761581421,1,0,0,0,0,0.7293860782214366,0
81,0.13090955021212852,-0.23635712259517877,0.03156125209691667,0.391121265122,1,1,0,0,0,0,-0.35956001302508334,0
82,-0.9002820347859082,-0.41156739158253264,1.744655319,1.94877362,0.8999999761581421,1,0,1,0,0,-0.20411830100000006,1
83,-0.7502932989464643,-0.8474464028299449,1.1952387433333334,1.5049462063333334,1,1,0,0,0,0,-0.30970746300000007,0
84,0.5058813898107378,0.7224293828503782,2.70685515,2.265233996666667,1,1,0,0,0,0,0.4416211533333332,0
85,0.3090306870723985,-0.21597109518476101,1.711167745,2.39816271,1,1,0,0,0,0,-0.6869949649999998,0
86,-0.07534398766896766,-0.33754031334083356,1.6600214393333332,0.26343930567133333,1,1,1,0,0,0,1.396582133662,0
87,-0.450315827267577,-0.6070686443323754,2.7303438333333334,2.1093716733333334,1,1,0,0,0,0,0.62097216,0
89,-0.1503383555886895,-0.3224105822949333,1.706634124,1.423352703,1,1,1,0,0,0,0.2832814210000001,0
90,-0.4221834262467507,-0.6890177572049103,1.9394950006666667,1.8360014473333333,1,1,0,0,0,0,0.10349355333333343,0
91,1.2839574700287826,0.5105474125598669,1.505137548,1.7739556056666668,1,1,0,0,0,0,-0.2688180576666668,0
92,-0.9002820347859082,-0.7452803410137911,0.48088128029966665,0.220739619371,0.8999999761581421,1,0,0,0,0,0.26014166092866664,0
93,-0.97527640270563,-0.8941244333115381,-0.41798506031966665,0.239597871288,1,1,0,0,0,0,-0.6575829316076667,0
94,3.3182843434114746,1.933552035330976,1.180694532333333,1.0578370036666669,0.8999999761581421,1,0,0,0,0,0.12285752866666622,0
95,0.074644748170476,-0.312913294195834,2.0654619076666667,1.982675692,1,1,0,1,0,0,0.08278621566666677,1
97,0.11217998433405928,-0.6751467216737377,1.200440372,1.3752255116666667,1,1,0,1,0,0,-0.17478513966666664,1
98,-0.3471890583270288,-0.07428379154308745,2.2405369066666667,2.2420420966666668,1,1,0,0,0,0,-0.001505190000000045,0
99,-0.31905665730620253,-0.17491981275587246,2.3101343163333334,1.5998418346666667,1,1,0,0,0,0,0.7102924816666667,0
100,-0.24406228938648072,0.13423987474484742,1.992932287,1.6484681003333332,0.8999999761581421,1,0,1,0,0,0.34446418666666667,1
104,-0.14093552044593252,-0.8618927358395837,-0.22089595424663333,-0.5754380799133333,0.8999999761581421,1,0,0,0,0,0.35454212566669996,0
105,-0.6752989310267425,-0.2407178825171665,1.3659916293333334,1.4260812303333332,0.8999999761581421,1,0,1,0,0,-0.060089600999999826,1
107,0.05591518229240667,-0.1386259596195537,2.098479993,0.17226996265833333,0.8999999761581421,1,0,0,0,0,1.926210030341667,0
108,-0.450315827267577,-0.12861195612104837,2.426579233333334,2.29579033,1,1,0,0,0,0,0.13078890333333382,0
109,-0.06594115252621072,-0.241401280553428,0.8299648625,0.5307853628066667,1,1,0,0,0,0,0.29917949969333335,0
110,0.5152842249534948,0.20298975189264137,1.4370488443333334,1.342186653666667,1,1,0,0,0,0,0.09486219066666646,0
111,-0.8252876668661862,-0.23097192504314928,1.9154489956666667,1.718621846,0.8999999761581421,1,0,1,0,0,0.1968271496666667,1
112,-0.5253101951872988,0.2065433869813106,2.15705554,2.61264378,1,1,0,1,0,0,-0.45558824,1
114,-0.7502932989464643,0.8900935902897278,1.2722414743333332,1.530447228,0.8999999761581421,1,0,0,0,0,-0.25820575366666687,0
115,0.5058813898107378,-0.5600377678278299,2.7309124333333332,2.6935998733333335,1,1,0,2,0,0,0.03731255999999972,2
117,-0.97527640270563,-0.7961876956003552,2.84116208,2.2891160943333335,1,1,0,0,0,0,0.5520459856666666,0
118,0.28089828605157235,0.09506224184250348,1.982967332,1.3681709353333331,1,1,0,1,0,0,0.614796396666667,1
119,-0.450315827267577,-0.6324987950011521,1.6903054286666668,1.386069684333333,1,1,0,0,0,0,0.30423574433333367,0
120,1.340222272070435,-0.6551342715162081,1.4389996993333334,0.823763409,1,1,0,0,0,0,0.6152362903333334,0
121,-0.7502932989464643,-0.6228570835749504,2.38572594,2.302667286666667,0.8999999761581421,1,0,0,0,0,0.08305865333333307,0
122,-0.6752989310267425,-0.7060363129127559,1.591353979,0.271741308479,1,1,0,0,0,0,1.3196126705209998,0
123,0.15904195123295486,-0.44165239261773737,0.014715173545,0.12365731297706668,0.800000011920929,1,0,0,0,0,-0.10894213943206668,0
124,-0.1503383555886895,0.4656995205614878,2.131852626666667,1.9925252656666668,1,1,0,2,0,0,0.1393273610000001,2
126,-0.8252876668661862,-1.0631345667939134,2.1894652866666666,1.846115017,1,1,0,0,0,0,0.3433502696666666,0
127,-0.9002820347859082,-1.035798645343455,3.2244482866666666,3.0148896,1,1,0,0,0,0,0.20955868666666655,0
129,-0.09407355354703696,0.2138576905742432,2.0008163366666665,1.727522963,1,1,0,0,0,0,0.2732933736666665,0
130,-0.4221834262467507,-0.7311606361077005,2.2238109986666665,2.3648273833333335,1,1,0,0,0,0,-0.141016384666667,0
131,-0.9002820347859082,-0.7880363335442815,1.0807189193333333,1.1527158193333331,1,1,0,0,0,0,-0.07199689999999981,0
132,-0.3940510252259244,-0.9057460544379629,3.8022262233333337,3.394359376666667,1,1,0,0,0,0,0.40786684666666684,0
133,-0.6003045631070207,-0.5285273192412614,1.2115800513333332,1.345195463,0.8999999761581421,1,1,0,0,0,-0.1336154116666668,0
135,-0.97527640270563,-0.31104922877325636,3.03319201,2.5776052966666665,1,1,1,1,0,0,0.45558671333333356,1
137,-0.5253101951872988,-0.9166140278194552,2.6580432733333335,2.231748516666667,1,1,0,0,0,0,0.4262947566666666,0
138,-0.9002820347859082,-0.9982573132181582,-0.1513561227979,0.9531369779,0.8999999761581421,1,1,0,0,0,-1.1044931006979,0
139,-0.7502932989464643,-0.9106456849694384,1.593360247,1.738731458333333,1,1,0,0,0,0,-0.1453712113333332,0
140,-0.97527640270563,-0.8261529631480442,3.1113033933333334,2.284323996666666,1,1,1,0,0,0,0.8269793966666672,0
145,-0.5721721620861944,-0.7966301679815488,1.4012207553333331,1.5437363386666667,1,1,0,1,0,0,-0.14251558333333358,1
146,-0.97527640270563,-1.0660503984152956,2.036958759,2.211636807666667,1,1,0,0,0,0,-0.1746780486666668,0
147,-0.7502932989464643,0.5508262260400796,1.566126543,1.735439918,1,1,0,0,0,0,-0.169313375,0
149,0.13090955021212852,0.15713565356454184,1.2715518486666666,1.2775493526666666,1,1,0,2,0,0,-0.005997503999999987,2
150,0.5058813898107378,-0.4373334074546345,2.2709852366666667,2.73206195,0.8999999761581421,1,0,0,0,0,-0.4610767133333331,0
152,-0.30032709142813335,-0.31851326888330794,2.72555347,2.1352948566666665,1,1,0,0,0,0,0.5902586133333334,0
153,-0.8252876668661862,-0.7289660186718138,2.41595905,2.65707455,1,1,0,2,0,0,-0.24111549999999982,2
154,0.7589968945907297,0.3604106631081382,2.9125193166666667,2.7476814633333335,1,1,0,0,0,0,0.16483785333333323,0
155,0.5058813898107378,1.282964085121752,2.6102782166666665,3.2213404666666667,0.8999999761581421,1,0,0,0,0,-0.6110622500000003,0
157,-0.6752989310267425,-0.7652810888418194,2.43890942,1.383143659,0.8999999761581421,1,0,1,0,0,1.055765761,1
159,2.633932196991221,0.1042560982977142,-0.5456756863033333,-0.08635805353166667,1,1,0,1,0,0,-0.4593176327716666,1
161,-0.450315827267577,1.0793245966254823,3.20329772,2.6763627333333333,0.8999999761581421,1,0,0,0,0,0.5269349866666668,0
163,-0.6752989310267425,0.34262682672564,1.1595593646666666,1.504522884,1,1,0,0,0,0,-0.34496351933333336,0
165,-0.6752989310267425,0.02229538719534939,3.41768059,3.361033143333333,1,1,0,1,1,0,0.056647446666666657,1
166,-0.01907918562731514,0.40643151347287393,0.486649087824,-0.00812186982596666,0.8999999761581421,1,0,0,0,0,0.4947709576499667,0
167,0.8808532294093472,-0.392717204011546,2.5141995466666667,2.5178083333333334,1,1,0,0,0,1,-0.0036087866666667523,0
168,-0.9002820347859082,-0.26918894618474765,1.67716229,2.0616021576666665,1,1,0,0,0,0,-0.3844398676666665,0
171,-0.3471890583270288,-0.67905712669512,2.6133444666666668,2.4651691,1,1,0,0,0,0,0.14817536666666697,0
172,-0.7502932989464643,0.7049266494022345,2.2402605466666667,1.8864105676666667,1,1,0,1,0,0,0.35384997900000004,1
173,-0.2909242562853762,-0.16349779362949118,2.902772823333333,2.778900526666667,1,1,0,0,0,0,0.12387229666666633,0
174,-0.7221608979256382,-0.9126958790782228,-0.12144044616893332,0.23809097767346668,1,1,0,1,0,0,-0.3595314238424,1
175,-0.11280311942510618,-0.3987102714010401,1.8727309153333336,1.4018145663333332,1,1,0,0,0,0,0.47091634900000034,0
176,-0.5253101951872988,-0.5574786714392703,2.711824883333333,2.55343652,1,1,0,2,0,0,0.15838836333333317,2
177,-0.8252876668661862,-0.7600455931070185,2.34346356,0.7735178912666667,0.8999999761581421,1,0,0,0,0,1.5699456687333333,0
178,0.03718561641433748,-0.02791158853532623,1.2237861673333332,1.259370525,0.8999999761581421,1,0,0,0,0,-0.03558435766666679,0
179,1.4808081727671218,1.3019548068099709,1.4825689293333333,1.924184516666667,1,1,0,0,0,0,-0.4416155873333336,0
180,-0.97527640270563,-1.0441816612549286,2.6912122633333335,2.65200431,1,1,0,0,0,0,0.03920795333333338,0
182,-0.2721946904073069,0.03371782272570097,2.15870244,1.716094233,1,1,0,1,0,0,0.4426082069999999,1
183,-0.01907918562731514,0.6767992293577192,1.8249149623333336,0.5458173256433333,1,1,0,3,0,0,1.2790976366900004,3
184,-0.9002820347859082,0.386521815983233,2.252431075666667,2.24403482,1,1,0,0,0,0,0.008396255666666796,0
185,-0.97527640270563,-0.33218900802827783,1.1977833633333332,1.7321866766666667,1,1,0,0,0,0,-0.5344033133333335,0
186,-0.1690679214667588,-0.9077676347973996,1.144486183,0.5545892835733334,1,1,0,1,0,0,0.5898968994266666,1
188,-0.7502932989464643,-0.9289815876708528,2.068398081333333,1.93081964,1,1,0,0,0,0,0.1375784413333332,0
190,-0.4221834262467507,0.4420724920484821,-0.09535687524233331,-0.29604540552633335,0.8999999761581421,1,0,0,0,0,0.20068853028400002,0
191,-0.97527640270563,-0.4832616447012753,1.3660895116666667,1.6229524273333331,1,1,0,0,0,0,-0.2568629156666664,0
194,-0.09407355354703696,-0.6996957473902162,1.9552239473333333,2.0903974366666667,1,1,0,0,0,0,-0.1351734893333334,0
195,-0.6003045631070207,-0.5157458313582368,2.64238864,2.73193697,1,1,0,0,0,0,-0.08954832999999995,0
197,-0.6003045631070207,-0.36479289347286464,2.8369900033333333,2.339006926666667,0.8999999761581421,1,0,1,1,1,0.4979830766666664,1
198,-0.8252876668661862,-1.055116029835112,2.2474974866666666,0.140835240707,1,1,0,0,0,0,2.1066622459596664,0
199,-0.4971777941664725,0.2324630979801824,2.0702815323333335,3.0258117833333333,1,1,0,0,0,0,-0.9555302509999999,0
200,0.08404758331323303,-0.3245441524220359,3.01350637,2.7939393733333335,1,1,0,0,0,0,0.21956699666666646,0
203,0.7402673287126605,-0.35627851114415454,0.7282103802866666,0.23325029864633337,0.8999999761581421,1,0,1,0,0,0.4949600816403332,1
204,-0.8252876668661862,-0.3343681033245739,1.7637939516666667,1.7624660026666668,1,1,0,0,0,0,0.001327948999999995,0
207,1.1902335362309917,1.0837076504994196,-0.6329890954263333,-1.5679796086666666,NA,1,0,0,0,0,0.9349905132403333,0
209,-0.1690679214667588,-0.43307939351007674,3.28233538,3.3208843733333335,1,1,0,0,0,1,-0.03854899333333339,0
210,-0.5253101951872988,-0.06017186505673765,2.2306525533333335,2.4107101833333333,0.8999999761581421,1,0,0,0,0,-0.18005762999999986,0
213,-0.7502932989464643,-0.8101575945895462,3.878318906666667,3.448943626666667,1,1,0,0,0,0,0.4293752799999999,0
215,0.618410993894043,0.7052649451353935,1.6989897903333333,1.9528977566666668,1,1,0,0,0,1,-0.25390796633333346,0
216,-0.6752989310267425,-0.3744894018679272,1.022079144,1.1137469926666668,0.8999999761581421,1,0,1,1,0,-0.09166784866666666,1
217,-0.9002820347859082,-0.6790818512345972,2.45192804,2.5754855266666667,1,1,0,0,0,0,-0.12355748666666688,0
218,-0.19720032248758512,1.5903213441750914,2.8059557,1.8232857193333336,0.8999999761581421,1,0,0,0,0,0.9826699806666666,0
219,-0.8252876668661862,-0.6015142295139857,2.272519136666667,3.4028653733333334,1,1,0,0,0,0,-1.1303462366666666,0
221,0.9933828334926524,-0.7407243194054908,2.0029001896666667,2.603981903333333,1,1,0,0,0,0,-0.6010817136666664,0
222,1.1902335362309917,1.552438765462476,1.9238188566666667,2.090015616666667,0.8999999761581421,1,0,2,0,0,-0.16619676000000005,2
223,0.17777151711102418,0.3467805532320334,0.3875796208531,-0.12373760997786666,1,1,0,1,1,0,0.5113172308309667,1
224,0.22463348400991967,-0.25979965454377246,0.24779969149066663,-0.26403230075033335,0.800000011920929,1,0,0,0,0,0.511831992241,0
225,2.202695555350959,1.842423858171054,2.023259008666667,1.4577900043333334,1,1,0,1,0,0,0.5654690043333335,1
226,-0.5253101951872988,0.479426514469638,1.4956943116666668,1.8411309796666664,1,1,0,0,0,0,-0.3454366679999996,0
227,-0.19720032248758512,0.692057930990912,2.34079315,1.3611272886666668,1,1,0,0,0,0,0.9796658613333333,0
228,-0.6190341289850899,-0.6295127136710988,1.2874849483333333,1.356453027,1,1,0,0,0,0,-0.06896807866666665,0
229,0.5340137908315642,-0.7279922806014207,2.1720822933333332,2.0460844566666667,1,0,0,0,0,0,0.12599783666666653,0
230,0.05591518229240667,-0.5337211443168485,1.2401015385333334,1.53075922,0.8999999761581421,1,0,2,1,0,-0.2906576814666666,2
231,-0.4690453931456462,-0.5493025848437194,1.687079312,1.968319652,0.8999999761581421,1,0,0,0,0,-0.28124033999999987,0
232,0.6558701256501815,1.5371203007322891,2.0503609866666666,2.0683099533333333,0.8999999761581421,1,0,0,0,0,-0.017948966666666788,0
233,-0.6190341289850899,-0.9559530301686384,2.1985893433333334,1.7697050256666669,1,1,0,0,0,0,0.42888431766666657,0
236,-0.8252876668661862,-0.7894448002760184,2.0910078766666667,2.0794066866666667,0.8999999761581421,1,0,0,0,0,0.011601189999999928,0
237,1.2652279041507135,0.8642378786596037,0.8801904457333334,1.796465698,0.8999999761581421,1,0,0,0,0,-0.9162752522666666,0
238,-0.4690453931456462,-1.0412658296335464,2.74042471,1.6120914346666666,1,1,0,0,0,0,1.1283332753333335,0
239,-0.6752989310267425,0.04587841856128487,2.43183244,1.6719106943333333,1,1,0,0,0,0,0.7599217456666667,0
241,0.430887021891016,-0.23714334269910947,1.9030652566666664,2.0164537933333335,0.8999999761581421,1,0,2,0,0,-0.11338853666666715,2
243,-0.1690679214667588,-0.4051187255021977,2.0397777633333334,2.358193726666667,0.8999999761581421,1,0,0,0,0,-0.31841596333333344,0
244,-0.97527640270563,-0.5091203083913627,2.140789221666666,2.23619327,1,1,0,0,1,0,-0.0954040483333336,0
245,-0.7221608979256382,-0.978074291213903,2.18833277,1.325932357,1,1,0,0,0,0,0.8624004130000003,0
247,-0.3940510252259244,0.5062362058165049,1.109759822,1.8315623666666667,1,1,0,0,0,0,-0.7218025446666667,0
248,-0.01907918562731514,1.4685429399150087,2.74700626,2.5668823566666665,1,1,0,0,0,0,0.1801239033333335,0
249,-0.8252876668661862,-0.4482585736349313,1.7590437516666666,1.5312900556666666,0.8999999761581421,1,0,0,0,0,0.22775369599999995,0
251,0.4777489887899115,-0.3165580837225619,1.7033896106666666,1.527592655,1,1,0,0,0,0,0.17579695566666653,0
254,0.11217998433405928,1.1172640222808226,1.4503208233333331,0.22440672198033337,0.800000011920929,1,1,1,1,1,1.2259141013529997,1
255,0.965250432471826,-0.9499846873186216,1.5179910403333334,1.787888156,1,1,0,0,0,0,-0.2698971156666665,0
256,-0.1690679214667588,-0.24739431324303143,1.8004654933333333,2.0371823153333333,0.8999999761581421,1,0,0,0,0,-0.236716822,0
257,-0.9002820347859082,-0.8422772675939445,1.9867490366666667,1.738896912333333,1,1,0,0,0,0,0.2478521243333336,0
258,-0.79715526584536,-0.9000757953419278,1.401357708,1.6582371093333332,1,1,0,0,0,0,-0.2568794013333333,0
259,-0.04721158664814148,-0.3196847338697376,1.842518782666667,2.4179321666666667,1,1,0,0,0,0,-0.5754133839999998,0
261,-0.18779748734482815,-0.8252131867169052,2.12645352,1.8983288863333336,0.8999999761581421,1,0,1,0,0,0.22812463366666647,1
262,-0.6190341289850899,-0.03974020837745481,2.24726982,2.30992764,0.8999999761581421,1,0,2,0,0,-0.06265782000000009,2
264,-0.1503383555886895,0.29853261717208346,2.4000556833333335,1.4443623226666666,1,1,0,1,0,1,0.9556933606666669,1
265,-0.97527640270563,-0.9761321976629138,2.3954990333333335,2.2071954333333332,1,1,0,0,0,0,0.18830360000000024,0
266,0.7121349276918342,0.12903292335961328,1.347183879,1.295968139333333,1,1,0,0,1,1,0.051215739666666815,0
267,-0.97527640270563,-0.9978928342654854,1.956280491,2.52836556,1,1,0,0,0,0,-0.5720850690000001,0
268,-0.5253101951872988,-0.13449695765263747,0.6514372272233333,1.0337457233666667,1,1,0,0,0,0,-0.3823084961433334,0
270,0.430887021891016,0.2761171615827075,2.6274426166666665,2.2616255433333334,0.8999999761581421,1,0,0,0,0,0.365817073333333,0
271,-0.31905665730620253,0.3956299352900726,1.9870122466666664,1.63917451,1,1,0,0,0,0,0.3478377366666665,0
272,-0.7502932989464643,-0.6619930111181902,1.264881607333333,1.2452328376666666,1,1,0,3,1,0,0.01964876966666651,3
273,-0.01907918562731514,-0.4491242111475292,3.07374705,3.219087013333333,1,1,0,0,0,0,-0.145339963333333,0
274,-0.5253101951872988,-0.2981101912534822,2.5547511633333335,1.6933322286666668,0.800000011920929,1,0,1,0,0,0.8614189346666667,1
275,-0.8252876668661862,-0.37119745836415186,0.8325825305,1.0796936443333334,0.8999999761581421,1,0,1,0,0,-0.2471111138333334,1
277,-0.97527640270563,-0.5179705212235076,2.216545686,3.5941152366666667,1,1,0,0,0,0,-1.3775695506666668,0
279,-0.79715526584536,-0.6696470691243187,1.971131586,2.3920890766666667,0.8999999761581421,1,0,1,0,0,-0.42095749066666666,1
281,-0.5440397610653681,0.05441120568976793,1.7349014573333332,1.710466677,1,1,0,0,0,0,0.024434780333333128,0
282,0.17777151711102418,-0.3061248737023035,2.38648178,1.792747162,1,1,0,0,0,0,0.593734618,0
284,0.0090532153935112,-0.2612314218348404,1.4192643443333333,2.0991807356666667,0.8999999761581421,1,0,1,1,1,-0.6799163913333335,1
285,-0.6752989310267425,-0.8477861572431405,1.6194025,2.151245563,1,1,1,0,0,0,-0.5318430629999997,0
286,-0.450315827267577,0.18875069520311524,1.4449818893333333,2.029046193666667,1,1,0,1,1,0,-0.5840643043333336,1
287,-0.4971777941664725,-0.560899550830448,1.6337682476666666,1.8692961623333333,1,1,0,0,0,0,-0.23552791466666667,0
289,-0.5440397610653681,-0.23478200792647697,2.0529508036666666,2.23566098,0.8999999761581421,1,0,0,0,0,-0.18271017633333342,0
290,-0.5721721620861944,-0.14589616202343889,0.19383432244566667,-0.031030098364,1,1,0,0,0,0,0.22486442080966668,0
291,-0.6752989310267425,-0.5988431780576511,1.149422487,0.9351107446666668,1,1,0,1,0,0,0.21431174233333328,1
296,-0.8252876668661862,-1.05220019821373,2.25708542,1.8618918233333333,1,1,0,0,0,0,0.39519359666666687,0
298,0.4965546590754257,0.1314073844418931,2.933537486666667,2.1970202276666666,0.8999999761581421,1,0,1,0,0,0.7365172590000002,1
299,0.2996278519296415,0.21773027944639176,3.0672704233333334,2.75682312,1,1,0,0,0,0,0.3104473033333335,0
300,-0.24406228938648072,0.3320244688388021,1.6251895123333333,2.0879617133333332,1,1,0,1,0,0,-0.46277220099999994,1
301,2.315225159434264,-0.4062979342084776,0.8595318819646667,0.11914139319803334,1,1,0,0,0,0,0.7403904887666334,0
302,0.7402673287126605,1.9811050085612276,1.478681471,0.872923569,1,1,0,1,0,0,0.605757902,1
303,-0.09407355354703696,-0.5131241942809661,2.2728329866666668,1.8666373933333331,1,1,0,0,0,0,0.40619559333333366,0
304,-0.97527640270563,-0.8347885029444159,0.9917290186666666,1.2142900043333331,1,1,1,1,0,0,-0.2225609856666665,1
305,-0.97527640270563,-0.995341481596776,0.6684881920033333,0.6358417283133333,1,1,0,0,0,0,0.032646463690000016,0
309,0.6277377246293554,-0.19705840162495372,1.7198846913333334,2.22191183,1,0,0,1,1,0,-0.5020271386666664,1
311,-0.2909242562853762,-0.690608498112874,2.2889036033333334,2.215572029,1,1,0,0,0,0,0.07333157433333337,0
312,-0.7502932989464643,-0.5958856410771646,0.578659546826,0.08316389415366666,1,1,0,0,0,0,0.4954956526723333,0
313,1.4527518761537406,0.1958576530761546,2.1787608306666666,2.7728384533333332,0.800000011920929,1,0,0,0,0,-0.5940776226666666,0
314,-0.3753214593478552,-0.5050717303828012,1.8269744016666667,1.513200774,0.8999999761581421,1,0,1,0,0,0.3137736276666667,1
316,1.8464532816304189,1.996878864077616,0.00804851756065333,-0.06033688918136667,0.8999999761581421,1,0,0,0,0,0.06838540674202,0
321,1.143371569332096,-0.20042212291721723,1.3208562266666666,1.217776473,1,1,0,0,0,0,0.10307975366666655,0
